date,Open,High,Low,Close,Volume,Dividends,Stock Splits,RSI_7,RSI_14,RSI_21,MACD,MACD_Signal,BB_High_7,BB_Low_7,BB_Width_7,BB_High_14,BB_Low_14,BB_Width_14,BB_High_21,BB_Low_21,BB_Width_21,Aroon_7,Aroon_Up_7,Aroon_Down_7,Aroon_14,Aroon_Up_14,Aroon_Down_14,Aroon_21,Aroon_Up_21,Aroon_Down_21,ADX_7,ADX_neg_7,ADX_pos_7,ADX_14,ADX_neg_14,ADX_pos_14,ADX_21,ADX_neg_21,ADX_pos_21,OBV,Stoch_7,Stoch_Signal_7,Stoch_14,Stoch_Signal_14,Stoch_21,Stoch_Signal_21,ticker
2024-10-21,221.62343832760874,222.09576895074696,219.34047945472096,219.4388885498047,5870000,0.0,0.0,68.05731697382573,65.26540192403561,62.11972146043977,3.4240332171814885,1.9939026571322798,222.11467371144184,217.21010743392648,4.904566277515357,227.10020981624157,199.09162367985218,28.008586136389397,224.13770670844167,197.04582019353006,27.091886514911607,85.71428571428571,85.71428571428571,0.0,78.57142857142858,92.85714285714286,14.285714285714285,52.38095238095237,95.23809523809523,42.857142857142854,53.479143173215796,8.611797654711825,33.64649489596122,35.300684209049756,15.49501765575481,27.6647089614394,0.0,19.118819732681292,23.231393206469946,39456100,72.86267338267305,86.79130818883122,87.20687767410455,92.8375648359472,87.20687767410455,92.8375648359472,JPM
2024-10-22,219.4585602020568,221.68246447536515,217.5692228077639,220.54098510742188,9586800,0.0,0.0,70.93871425475155,66.8307596522484,63.36643698064401,3.545347522568761,2.304191630219576,222.30797416480462,217.5313159091351,4.776658255669531,227.58998056854026,201.14522930520414,26.444751263336116,225.31360245632288,197.17894980139658,28.1346526549263,71.42857142857143,71.42857142857143,0.0,78.57142857142857,85.71428571428571,7.142857142857142,52.38095238095239,90.47619047619048,38.095238095238095,50.82970120518345,13.787387968857443,28.591693396051337,34.166196338993856,17.386823250785042,25.76621776374471,0.0,20.17961218045961,22.202149267104282,49042900,74.4318776149898,81.16276471307111,92.1137952912571,92.30365779559394,92.1137952912571,92.30365779559394,JPM
2024-10-23,220.0883386396681,221.2101331832156,218.97637899895992,219.8423309326172,6180500,0.0,0.0,66.50205363118488,64.83598102530817,62.008017318329294,3.5442584256932435,2.5522049893143097,221.97443038810223,218.40748402317007,3.566946364932164,226.8120394041853,204.6545569267299,22.157482477455403,226.24551591782765,197.47555196489182,28.769963952935825,57.14285714285714,57.14285714285714,0.0,78.57142857142857,78.57142857142857,0.0,52.38095238095238,85.71428571428571,33.33333333333333,48.558750946870006,12.5891108240589,26.10675768488089,33.1127433167991,16.71593677400436,24.772004686050828,0.0,19.68237787991443,21.65507878513941,42862400,48.56590327344171,65.28681809036819,86.79649683892004,88.7057232680939,89.00314363832173,89.44127220122779,JPM
2024-10-24,218.28756168686536,221.46597707614382,218.12027824691586,221.3872528076172,6002200,0.0,0.0,71.15598212436142,67.16956730472802,63.809392233390696,3.6262563663099456,2.767015264713437,222.11173670007568,218.99835764283725,3.113379057238433,227.2057322947987,206.19518584833745,21.010546446461262,227.25659093131435,197.97053251083594,29.286058420478412,28.57142857142857,42.857142857142854,14.285714285714285,71.42857142857143,71.42857142857143,0.0,52.38095238095238,80.95238095238095,28.57142857142857,44.85305807405625,14.302986976145519,22.664663085399862,31.81920846215859,17.235779625272787,23.32054920030247,0.0,19.90269605819194,20.84721690902633,48864600,80.73791424082594,67.91189837641916,94.64087335558172,91.18372182858629,95.88167375727257,92.33287089561713,JPM
2024-10-25,221.40693298542388,222.01702728481243,217.3527308395954,218.7598876953125,6369700,0.0,0.0,55.780059292664816,59.890408086414624,58.82854243234145,3.4395845288735245,2.9015291175454547,222.36551741539733,218.37064504274997,3.9948723726473645,226.7280648786097,208.27260432828206,18.455460550327643,227.73100567878913,198.79013718997948,28.940868488809656,-71.42857142857143,28.57142857142857,100.0,57.14285714285715,64.28571428571429,7.142857142857142,52.38095238095238,76.19047619047619,23.809523809523807,40.15032040826861,14.683128138037155,18.662568348160423,30.334970236735447,17.172714074650138,21.434951433213058,0.0,19.72421083561491,19.76771735349053,42494900,28.37295553932934,52.558924351199,79.41848412591203,86.95195144013793,84.18372944635493,89.68951561398308,JPM
2024-10-28,219.78329598096235,222.03672001698982,219.38967463255813,221.89895629882812,6843000,0.0,0.0,66.01606656550916,64.79872031959788,62.50062582083501,3.5045441513462663,3.0221321243056174,222.78076768198028,218.25903595920275,4.521731722777531,226.0963441495944,210.9778179249034,15.118526224690982,228.54572280073114,199.5013323983016,29.044390402429542,-71.42857142857142,14.285714285714285,85.71428571428571,57.14285714285714,57.14285714285714,0.0,52.38095238095238,71.42857142857143,19.047619047619047,36.15213228508356,12.826738252654485,16.37903783366218,28.962794012848388,16.182758744477603,20.23393496606843,0.0,18.99852018103015,19.06253677158622,49337900,91.66700379030837,66.92595785682121,97.46080908307235,90.5067221881887,98.15995587187253,92.74178635850001,JPM
2024-10-29,221.61359322516637,223.12899411992382,219.25191018792373,219.34046936035156,6580000,0.0,0.0,54.10661008819412,58.513675256974345,58.06834340312391,3.3114047932188555,3.079986658088265,222.30099443735372,218.04436863463286,4.256625802720862,225.10131932972087,213.30550178495548,11.795817544765384,228.90085648037675,200.3949126207207,28.505943859656043,28.57142857142857,100.0,71.42857142857143,100.0,100.0,0.0,85.71428571428572,100.0,14.285714285714285,34.53317686658805,10.920822398376986,18.13143002187399,28.029971992011646,15.075417027191074,20.777153805007575,0.0,18.168093062487394,19.460737095624516,42757900,34.41218698471689,51.48404877145153,74.80360609737082,83.89429976878506,83.7240457491489,88.68924368912546,JPM
2024-10-30,218.9862223095852,222.696022878581,218.04156108670674,220.8263702392578,7110900,0.0,0.0,59.105367204234724,60.8864706526978,59.80652270466872,3.2408813799751215,3.1121656024656366,222.44671928894317,218.29506712288716,4.15165216605601,222.39642113139232,217.63686264720704,4.759558484185277,228.9085099948853,202.13330780645398,26.775202188431308,28.57142857142857,85.71428571428571,57.14285714285714,92.85714285714286,92.85714285714286,0.0,85.71428571428571,95.23809523809523,9.523809523809524,30.345501592887498,13.519100992339848,15.00806198636337,26.66459959571448,15.963655013826362,19.08846702283907,0.0,18.577292674350062,18.444484126683903,49868800,60.13644515637297,62.07187864379941,79.81025798856707,84.02489105633676,90.10765315867474,90.66388492656539,JPM
2024-10-31,221.11171832137484,222.08591422130417,218.27771982042145,218.37611389160156,7829900,0.0,0.0,48.865726261565285,55.2724921905663,55.80146190941383,2.9532328275640225,3.0803790474853137,222.54833728263966,217.57491449609918,4.973422786540482,222.43278274590722,217.54848818043206,4.884294565475159,228.4078865641996,204.12333727787632,24.284549286323283,28.571428571428577,71.42857142857143,42.857142857142854,85.71428571428571,85.71428571428571,0.0,85.71428571428572,90.47619047619048,4.761904761904762,26.756065644001307,11.61003454250541,12.888735588000324,25.39675379915283,14.896834481458193,17.81282128044738,12.729881557013032,17.779656489774197,17.65255022096516,42038900,17.717043049117542,37.42189173006913,38.62752943621902,64.41379784071897,79.58105963000705,84.47091951261022,JPM
2024-11-01,219.98993134977013,222.5385676120307,219.14366422998984,219.3798370361328,6923500,0.0,0.0,52.775689209871025,57.02071285198847,57.038911598308026,2.7742811603947075,3.0191594700671924,222.52624945000653,217.46486121545107,5.061388234555466,222.29115902995878,217.8953535084062,4.395805521552575,227.15948780988,207.14861329921595,20.010874510664053,28.57142857142857,57.14285714285714,28.57142857142857,78.57142857142857,78.57142857142857,0.0,85.71428571428571,85.71428571428571,0.0,24.681589311711782,9.838397695363678,12.581399664360276,24.385282895383984,13.810453943351042,17.30684364475166,12.177813816395107,16.944677883128918,17.33424377479708,48962400,35.09372925297395,37.649072486154814,35.09372925297395,51.177172225920025,80.79636597046161,83.49502625304778,JPM
