date,Open,High,Low,Close,Volume,Dividends,Stock Splits,RSI_7,RSI_14,RSI_21,MACD,MACD_Signal,BB_High_7,BB_Low_7,BB_Width_7,BB_High_14,BB_Low_14,BB_Width_14,BB_High_21,BB_Low_21,BB_Width_21,Aroon_7,Aroon_Up_7,Aroon_Down_7,Aroon_14,Aroon_Up_14,Aroon_Down_14,Aroon_21,Aroon_Up_21,Aroon_Down_21,ADX_7,ADX_neg_7,ADX_pos_7,ADX_14,ADX_neg_14,ADX_pos_14,ADX_21,ADX_neg_21,ADX_pos_21,OBV,Stoch_7,Stoch_Signal_7,Stoch_14,Stoch_Signal_14,Stoch_21,Stoch_Signal_21,ticker
2024-10-21,387.5644392428274,388.41406511469614,384.5511617938503,385.7762451171875,2375900,1.41,0.0,50.54831637992382,59.11766787909337,62.29266309189716,8.824667466880157,10.950242677882308,395.47101213791865,380.1969740506974,15.274038087221243,395.31063969402857,380.84353075100495,14.467108943023618,398.3153716173538,372.34092488562237,25.974446731731405,-14.285714285714285,14.285714285714285,28.57142857142857,21.428571428571423,57.14285714285714,35.714285714285715,71.42857142857143,71.42857142857143,0.0,20.40843632504724,21.38389540429115,21.20213043673961,41.8376202998233,18.167704980569575,26.779043619146805,0.0,16.018812690385882,30.08980612198861,25652300,29.963807803348917,39.097156273684206,37.50895366877115,45.658347353916014,68.00362438588522,73.56250516589783,CAT
2024-10-22,385.03526879414534,386.5764744040783,381.0834533533,383.7805480957031,1523900,0.0,0.0,46.43870625793345,56.886072687306665,60.58532225945297,7.994925380835525,10.359179218472953,390.61232244974985,381.63429445873226,8.978027991017598,395.34805043527297,380.21626754045246,15.131782894820503,395.70699251169816,376.7011582974537,19.005834214244487,-14.285714285714285,0.0,14.285714285714285,21.42857142857143,50.0,28.57142857142857,66.66666666666666,66.66666666666666,0.0,19.823263847272138,26.12253758095953,18.795417839380214,39.62119884709536,20.45746908201542,25.415265807630238,0.0,17.536581205129206,29.120397498477473,24128400,29.128481013584633,33.62439963107125,26.69675638522865,37.41956159499433,46.47834129285912,62.89577420314859,CAT
2024-10-23,382.288770530287,385.33165525135337,378.08007730281025,381.0834655761719,1500900,0.0,0.0,41.1622811662734,53.923555023968184,58.317187651904106,7.038580407238726,9.695059456226108,390.57913426967116,379.7453024630297,10.833831806641456,395.72054012604474,379.2848920028615,16.435648123183228,395.62749382099537,376.8918397913558,18.73565402963959,-57.142857142857146,42.857142857142854,100.0,-57.142857142857146,42.857142857142854,100.0,57.142857142857146,61.904761904761905,4.761904761904762,20.981374601932632,28.398518025049963,15.998432399103535,37.07744849941219,21.87253060117383,23.699368580007825,0.0,18.557434644601766,27.87553535137218,22627500,23.36976958628115,27.487352801071566,15.61770848446673,26.607806179488847,35.809433577202554,50.097133085315626,CAT
2024-10-24,382.2887699639548,383.6817584175039,377.61573720820985,382.3974304199219,1844100,0.0,0.0,44.73150360911878,55.1490206163503,59.10043494509546,6.31391324557751,9.01883021409639,390.4972797907188,379.9567171400848,10.540562650634001,395.273872649286,378.51659801896176,16.75727463032422,394.0083444929888,379.46734026333564,14.54100422965314,-71.42857142857143,28.57142857142857,100.0,-64.28571428571428,35.714285714285715,100.0,57.14285714285714,57.14285714285714,0.0,22.22554846276748,25.767941893808505,13.969623600170841,34.64026430356399,21.057372628778545,22.340593978783698,0.0,18.16287821993668,26.866747686534502,24471600,35.90955477254226,29.46926845746935,24.278717513461075,22.197727461052153,24.278717513461075,35.52216412784092,CAT
2024-10-25,384.916693051622,387.3075546844508,379.68054959743756,381.320556640625,1606800,0.0,0.0,42.27920982572116,53.88414194305894,58.15998319720189,5.588296185009256,8.332723408278964,389.8667134030331,378.8256694094669,11.041043993566177,394.445480271171,377.8130559313959,16.63242433977507,394.16299442909695,378.9748694566917,15.188124972405262,-71.42857142857142,14.285714285714285,85.71428571428571,-64.28571428571429,28.57142857142857,92.85714285714286,-42.85714285714284,52.38095238095239,95.23809523809523,19.919452299144556,21.726389984559685,19.234773482310693,32.92043536738471,19.540396289147843,24.155885630057455,0.0,17.334684562337156,27.80936076551437,22864800,27.822449170271636,29.033924509698352,18.810965165576523,19.569130387834775,18.810965165576523,26.299705418746715,CAT
2024-10-28,383.7114343453075,386.8531205494086,382.7037020591146,385.9046630859375,3213900,0.0,0.0,54.6315584903339,58.271640180199554,60.93826658920826,5.3217922080076505,7.730537168224702,388.7151289940578,379.2806857380851,9.434443255972724,394.4000961835468,378.428473501163,15.971622682383781,394.180301378517,379.04507238915414,15.135228989362872,-71.42857142857143,0.0,71.42857142857143,-64.28571428571428,21.428571428571427,85.71428571428571,-42.85714285714287,47.61904761904761,90.47619047619048,17.94279844461062,19.180459046840877,16.98081390028027,31.323451355218236,18.499308832406115,22.8688907726447,0.0,16.75285243960407,26.875950102755365,26078700,65.49211772367356,43.07470722216249,42.086449499196114,28.392044059411234,42.086449499196114,28.392044059411237,CAT
2024-10-29,384.80802903434324,384.90683045047996,380.90559922163646,382.8420104980469,2186400,0.0,0.0,46.821528636905704,54.538312724532396,58.225990361420706,4.808031424621902,7.146036019504142,386.92621474263325,379.67519080982214,7.251023932811108,393.8177841034893,377.98590503574064,15.831879067748673,394.21934995823756,378.7981031900139,15.421246768223682,-57.14285714285714,0.0,57.14285714285714,-64.28571428571428,14.285714285714285,78.57142857142857,-42.857142857142854,42.857142857142854,85.71428571428571,17.71666214192912,21.026287936846696,15.11382218218579,29.499900541490742,19.360360800420832,21.741707772992005,0.0,17.345887925294083,26.046514059167603,23892300,48.39891263811066,47.23782651068529,26.536042199718967,29.1444856214972,26.536042199718967,29.1444856214972,CAT
2024-10-30,369.4947620233982,383.5829944159141,362.77668750113884,374.671630859375,4037500,0.0,0.0,32.40381170254521,46.060288053648435,51.7714152548839,3.6989517351279346,6.4566191626289005,388.20472206340037,375.22393655825147,12.980785505148901,394.13764953760585,375.4106728675281,18.72697667007776,395.170881618778,376.74145155179485,18.429430066983173,-100.0,0.0,100.0,-92.85714285714286,7.142857142857142,100.0,-61.904761904761905,38.095238095238095,100.0,24.247163228049782,44.03464789755113,9.85338020193542,29.389171258005977,31.623423042170014,17.807603950741456,0.0,25.639361672310017,22.951103474259103,19854800,48.489697772804966,54.126909378196395,34.44410298389478,34.35553156093662,34.44410298389478,34.35553156093662,CAT
2024-10-31,372.80441489511304,374.3456205865469,368.2598208678251,371.66827392578125,2394500,0.0,0.0,28.623826505809433,43.390151105201944,49.64719520258469,2.548277331447082,5.674950796392537,389.2241310831574,370.74387777565954,18.480253307497833,392.56452640854707,373.5427864751025,19.021739933444564,396.16804618567033,374.197502084419,21.970544101251335,-42.857142857142854,42.857142857142854,85.71428571428571,-92.85714285714286,0.0,92.85714285714286,-61.9047619047619,33.33333333333333,95.23809523809523,29.844735587581777,39.137197124233424,8.757505775914504,29.286351209055834,29.83197391346212,16.798813202839487,33.114857398164226,24.68993054417127,22.10121913072147,17460300,36.24652303645934,44.37837781579165,31.580859682932324,30.85366828884869,25.747303646345237,28.909149609986326,CAT
2024-11-01,373.51570972871565,378.6530515270212,372.39931708284604,375.0569152832031,1633300,0.0,0.0,38.124950886460674,47.11527305232559,51.981338292195446,1.8880305726715392,4.917566751648337,388.90041321543464,369.34572413110556,19.554689084329084,392.0895551568629,372.1957318827577,19.893823274105216,396.512198244911,372.9068022898732,23.605395955037807,-42.85714285714286,28.57142857142857,71.42857142857143,-64.28571428571428,21.428571428571427,85.71428571428571,-61.90476190476191,28.57142857142857,90.47619047619048,31.047736037102514,34.29028276723663,15.310266264145723,28.452510668083228,27.972927855846546,19.59498875850739,31.540210014477463,23.68665277490822,23.709053094913607,19093600,50.060308468908815,44.93217642605771,43.61653049730282,36.547164388043306,35.55976835301465,31.91705832775155,CAT
2024-11-04,373.5453589764271,376.8945068702242,370.77907008970476,371.984375,1793600,0.0,0.0,33.419127559963215,44.270672561411025,49.78420374953464,1.1041242795557764,4.154878257229825,388.111122888028,367.15985576710597,20.95126712092201,392.6735031383063,370.1889846546625,22.484518483643797,396.44180743744323,371.1754992264332,25.266308211010028,-42.857142857142854,14.285714285714285,57.14285714285714,-64.28571428571428,14.285714285714285,78.57142857142857,-61.9047619047619,23.809523809523807,85.71428571428571,32.63708689083054,33.41483179373469,13.590980371800166,27.86471977255229,27.890872544347335,18.507521941821935,30.133496599231677,23.787762343081965,22.855261806949915,17300000,37.53510803370636,41.28064651302484,32.70357763153822,35.96698927059112,26.662635281461565,29.323235760273818,CAT
2024-11-05,372.58703921380265,381.4193490196553,371.12485666598,378.7518615722656,1724100,0.0,0.0,49.45187588678933,51.25189965255774,54.255816557297315,1.017226548212136,3.5273479154262875,387.37558952044003,367.1614762580198,20.214113262420256,391.59659884526656,370.0181254502134,21.57847339505315,395.4209387458287,370.93044064870253,24.490498097126192,-42.857142857142854,0.0,42.857142857142854,-64.28571428571429,7.142857142857142,71.42857142857143,-61.9047619047619,19.047619047619047,80.95238095238095,30.52699598016719,27.377063262966235,19.077314794692207,26.57168517070653,25.34132853995955,20.833621268437835,28.878216650254586,22.364258121741624,24.11785036004538,19024100,66.35191367051296,51.31577672437604,56.740125626227986,44.35341125168967,46.25919807432613,36.16053390293411,CAT
2024-11-06,400.2892839231057,413.26109294748164,399.14325381262034,411.85821533203125,4720000,0.0,0.0,78.71052253667594,70.63293947265304,68.61249289696704,3.5785146478163483,3.5375812619043,407.2103346648387,354.7420317553622,52.468302909476506,401.5755826362853,363.3985079398866,38.17707469639868,401.87042199709424,367.33274659944595,34.537675397648286,71.42857142857143,100.0,28.57142857142857,35.71428571428571,100.0,64.28571428571429,23.80952380952381,100.0,76.19047619047619,33.44641401415185,16.04125237006188,49.38374069903853,27.091962834633247,19.053614091756007,38.558537988235656,29.033748386508943,18.473205679214914,35.97536181254089,23744100,97.2211664115933,67.03606270527088,97.2211664115933,62.22162322311984,97.2211664115933,56.71433325579366,CAT
