date,Open,High,Low,Close,Volume,Dividends,Stock Splits,RSI_7,RSI_14,RSI_21,MACD,MACD_Signal,BB_High_7,BB_Low_7,BB_Width_7,BB_High_14,BB_Low_14,BB_Width_14,BB_High_21,BB_Low_21,BB_Width_21,Aroon_7,Aroon_Up_7,Aroon_Down_7,Aroon_14,Aroon_Up_14,Aroon_Down_14,Aroon_21,Aroon_Up_21,Aroon_Down_21,ADX_7,ADX_neg_7,ADX_pos_7,ADX_14,ADX_neg_14,ADX_pos_14,ADX_21,ADX_neg_21,ADX_pos_21,OBV,Stoch_7,Stoch_Signal_7,Stoch_14,Stoch_Signal_14,Stoch_21,Stoch_Signal_21,ticker
2025-07-23,214.75626907170553,214.90609293027538,212.1692088371252,213.9072265625,46989300,0.0,0.0,72.03432956776092,66.68260443582622,64.56282960638944,2.6610572937188692,2.536045288892267,215.25679228032288,207.54907668591596,7.7077155944069204,214.60725300749667,207.5336553700145,7.07359763748218,217.4658825745596,199.93754527607285,17.528337298486747,71.42857142857143,71.42857142857143,0.0,-14.285714285714285,14.285714285714285,28.57142857142857,42.857142857142854,42.857142857142854,0.0,32.973548724810584,8.129796478685163,24.485348597341364,18.15325649695081,12.229441393254909,22.21964936198587,0.0,13.520965244615452,21.212827496297496,580693000,77.1707822296055,73.45823440284892,76.91449503445145,73.14608997303243,87.74307051109932,85.92895044435024,AAPL
2025-07-24,213.65751035981805,215.44548969662856,213.28793468034502,213.51766967773438,46022600,0.0,0.0,68.43584404862152,65.23065076356019,63.57764283058481,2.6751095611441826,2.5638581433426504,215.5289815349619,208.60394867569656,6.925032859265343,214.66157803487775,207.50929424469817,7.152283790179581,217.42938874993183,201.25448983079735,16.174898919134478,42.857142857142854,57.14285714285714,14.285714285714285,-14.285714285714285,7.142857142857142,21.428571428571427,19.047619047619047,38.095238095238095,19.047619047619047,35.968083992289095,7.34210425441923,24.535248914774662,19.089232599348698,11.700113503932437,22.340007574460678,0.0,13.147761047447581,21.31737086587769,534670400,71.70860345741238,77.37729243508046,72.58597666679789,76.39658744441128,85.44490356595706,87.53053283544405,AAPL
2025-07-25,214.45660521718813,214.9960015887686,213.15807589620647,213.63754272460938,40268800,0.0,0.0,68.99194321137136,65.47973695108328,63.75633604931035,2.6651961155882873,2.584125737791778,215.70276164284448,209.49181843528052,6.2109432075639575,215.08016602360743,207.65149945142048,7.428666572186955,217.36606418620397,202.48981727770973,14.876246908494238,42.857142857142854,42.857142857142854,0.0,-14.285714285714285,0.0,14.285714285714285,19.047619047619044,33.33333333333333,14.285714285714285,38.07529252481044,7.317809636917258,22.38021549988427,19.881714114731665,11.523114566596389,21.486826549256772,0.0,13.00121745381809,20.803757894911318,574939200,69.30542700116061,72.7282708960595,77.80378814660583,75.76808661595173,86.15208725264087,86.44668710989909,AAPL
2025-07-28,213.78737619229818,214.60645396318566,212.81847455673218,213.80735778808594,37858000,0.0,0.0,69.86928527457482,65.85294048347275,64.01891400136563,2.640603066548749,2.5954212035431725,215.3237646376434,211.0209401265865,4.302824511056883,215.45423820525198,207.85391739951925,7.600320805732736,216.92704762155486,204.17028310761182,12.75676451394304,28.57142857142857,28.57142857142857,0.0,57.14285714285715,64.28571428571429,7.142857142857142,19.047619047619044,28.57142857142857,9.523809523809524,38.59099315408008,8.376236500958836,20.35141431820201,20.408330948981014,11.810514766951902,20.660195807613587,0.0,13.145152154596982,20.304058233551842,612797200,71.54626318860873,70.85343121572724,79.78986258594733,76.72654246645037,87.15390080267957,86.2502972070925,AAPL
2025-07-29,213.93719187335407,214.5664825639156,210.58101550100253,211.03050231933594,51411700,0.0,0.0,45.37609438557656,55.320693953521264,56.936471254765294,2.3697271295770292,2.550282388749944,215.28358210650245,211.08680973920067,4.196772367301776,215.45674027173584,207.86996566088135,7.586774610854491,215.71084163741946,206.35586542870774,9.354976208711719,14.285714285714285,14.285714285714285,0.0,57.14285714285714,57.14285714285714,0.0,19.047619047619044,23.809523809523807,4.761904761904762,33.50679242110861,17.48822564419381,16.468970511347475,19.64582112124814,15.55830791611195,18.913517321454005,0.0,15.433598649627353,19.22336439925158,561385500,9.072537739385194,49.97474264305151,45.26709017454484,67.62024696903268,70.77201230503881,81.35933345345309,AAPL
2025-07-30,211.65977882345743,212.14922883427738,207.48452469073794,208.81301879882812,45512500,0.0,0.0,34.204867086915286,48.63175008932389,52.103256813090816,1.9536036829680654,2.4309466475935686,216.41824317829114,208.97326247182045,7.444980706470687,215.47431155008354,207.3729392520928,8.101372297990736,215.1680307784218,207.2677820354733,7.90024874294852,-100.0,0.0,100.0,35.714285714285715,50.0,14.285714285714285,19.047619047619047,19.047619047619047,0.0,33.82438984269982,27.592562026829864,13.065460866706838,18.881880696717865,20.452623226490076,17.092122499193238,0.0,18.561558299676477,18.043136091545197,515873000,16.68760140394011,32.43546744397801,18.325347014376945,47.794099924956384,28.840529623908473,62.25548091054228,AAPL
2025-07-31,208.25365677749065,209.60211724381097,206.92516266487007,207.33470153808594,80698400,0.0,0.0,28.70783519493132,44.74730697928012,49.180866377000605,1.4873893073267084,2.2422351795401965,216.74715734668703,206.6951339130786,10.05202343360844,215.73369950825233,206.60127668803673,9.132422820215595,215.20106738522196,207.21096351600573,7.990103869216227,-71.42857142857143,28.57142857142857,100.0,-57.142857142857146,42.857142857142854,100.0,14.285714285714285,14.285714285714285,0.0,34.706162014657714,26.778552062469586,11.477398087808126,18.381020253731208,20.47749870728443,16.13201054914898,0.0,18.644820732613464,17.39944396705987,435174600,4.806609789616748,10.188916310980684,4.7564275906283005,22.782954926516705,4.520442681718908,34.710994870222066,AAPL
2025-08-01,210.63095505795985,213.33788973606855,201.27158167093614,202.1505889892578,104434500,0.0,0.0,17.319990076916483,34.377427685576336,40.76246096994935,0.691623888814263,1.93211292139501,218.0157802914826,202.0674716616424,15.948308629840199,217.1310897393864,204.3134707202955,12.817619019090898,216.2480084734824,205.20701442923337,11.040994044249032,-85.71428571428572,14.285714285714285,100.0,-64.28571428571428,35.714285714285715,100.0,-90.47619047619048,9.523809523809524,100.0,39.22585945184909,34.60685574533063,7.001914725258499,19.544446336176513,26.12879969406377,12.675680216302132,0.0,22.719810466681782,14.88601147036135,330740100,6.2015875701206165,9.231932921225825,6.162504139593663,9.748092914866312,5.974241134607317,13.111737813411565,AAPL
2025-08-04,204.27816503495924,207.64435521756303,201.4513712516652,203.11949157714844,75109300,0.0,0.0,23.902115798950163,37.30192600102626,42.687664979251416,0.13757057489621616,1.5732044520952513,217.23009146661977,199.88225245776638,17.347839008853384,217.79029625455473,202.83234081296757,14.95795544158716,216.51061739756494,203.9740787636144,12.536538633950556,-85.71428571428571,0.0,85.71428571428571,-64.28571428571429,28.57142857142857,92.85714285714286,-90.47619047619047,4.761904761904762,95.23809523809523,43.099885826584554,28.056042130624302,5.676505718188422,20.624770555590008,23.36217500535431,11.333527103904286,14.045874085436786,21.078865786618195,13.81086511887761,405849400,13.464393521006036,8.157530293581134,12.95524190671425,7.958057878978747,12.559462412464063,7.6847154095967625,AAPL
2025-08-05,203.1694082424696,205.1072113881769,201.93082373064988,202.68995666503906,44155100,0.0,0.0,22.9568726871085,36.52480426080089,42.05150124724193,-0.3323494284260562,1.19209367599099,215.38049892777204,198.6039632653083,16.776535662463743,218.24580673347458,201.34371440212811,16.902092331346466,216.95458703662467,202.8613440110874,14.093243025537276,-71.42857142857143,0.0,71.42857142857143,-64.28571428571428,21.428571428571427,85.71428571428571,-90.47619047619048,0.0,90.47619047619048,46.42047986207209,25.201480115992158,5.098949642262247,21.62792875933111,22.071320391655455,10.707303914145502,14.368991809895936,20.289665968107112,13.293781687746378,361694300,10.636584760750248,10.100855283958966,9.943878270939194,9.687208105749045,9.943878270939194,9.492527272670191,AAPL
2025-08-06,205.39689808550258,215.1358452662651,205.35693489516686,213.0082550048828,108483100,0.0,0.0,63.45750365314686,58.75433876429118,57.88302160970931,0.12637920495200206,0.9789507817831924,214.90626258334208,198.8498845288231,16.056378054518973,218.63672519490245,201.41370074329507,17.223024451607387,217.2305606850044,202.89359208889815,14.33696859610626,42.85714285714286,100.0,57.14285714285714,-64.28571428571428,14.285714285714285,78.57142857142857,-42.857142857142854,42.857142857142854,85.71428571428571,43.451112692484365,17.20112671253898,29.060167766778306,21.111304353372415,17.898281083337793,23.91778152334988,14.245472477534571,17.58148867689819,22.27457430114396,470177400,84.65414158672586,36.25170662282738,82.28293041245992,35.0606835300378,82.28293041245992,34.92875703195439,AAPL
2025-08-07,218.63187314031333,220.59964108330854,216.33447747046458,219.7805633544922,90224800,0.0,0.0,73.94538867302936,66.93831908086153,64.55627653949645,1.0245828834369775,0.9880772021139494,220.10626742593382,196.14989712484743,23.956370301086395,220.63233308408047,200.68094511416172,19.951387969918756,218.76311085124854,202.20674795409002,16.55636289715852,57.142857142857146,100.0,42.857142857142854,28.57142857142857,100.0,71.42857142857143,19.04761904761905,100.0,80.95238095238095,43.668727266059626,14.031374587536282,36.96808143988234,21.70846887215697,15.920975925810318,29.226730941537898,14.689648556370205,16.196906494481027,26.188487542364093,560402200,95.76223504211686,63.68432046319765,95.76223504211686,62.66301457517201,95.76223504211686,62.663014575171985,AAPL
